participant_id,task,input_type,input_value,timestamp,task_completion_time_in_ms
7,D,key_pressed,5,2021-05-23 20:33:54.012349,
7,D,key_pressed,.,2021-05-23 20:33:54.452311,
7,D,key_pressed,2,2021-05-23 20:33:54.828401,
7,D,key_pressed,=,2021-05-23 20:33:55.125132,9384.0
8,A,button_clicked,1,2021-05-23 20:36:57.201313,
8,A,button_clicked,+,2021-05-23 20:36:58.073618,
8,A,button_clicked,2,2021-05-23 20:36:58.665381,
8,A,button_clicked,+,2021-05-23 20:36:59.169729,
8,A,button_clicked,3,2021-05-23 20:36:59.553596,
8,A,button_clicked,+,2021-05-23 20:37:00.039569,
8,A,button_clicked,4,2021-05-23 20:37:00.649180,
8,A,button_clicked,+,2021-05-23 20:37:01.269855,
8,A,button_clicked,5,2021-05-23 20:37:01.832745,
8,A,button_clicked,+,2021-05-23 20:37:02.393143,
8,A,button_clicked,6,2021-05-23 20:37:02.904764,
8,A,button_clicked,+,2021-05-23 20:37:03.497391,
8,A,button_clicked,7,2021-05-23 20:37:04.113082,
8,A,button_clicked,+,2021-05-23 20:37:04.592923,
8,A,button_clicked,8,2021-05-23 20:37:05.048974,
8,A,button_clicked,+,2021-05-23 20:37:05.649850,
8,A,button_clicked,9,2021-05-23 20:37:06.192896,
8,A,button_clicked,+,2021-05-23 20:37:06.705117,
8,A,button_clicked,1,2021-05-23 20:37:07.185545,
8,A,button_clicked,0,2021-05-23 20:37:07.481772,
8,A,button_clicked,+,2021-05-23 20:37:08.057279,
8,A,button_clicked,1,2021-05-23 20:37:08.641476,
8,A,button_clicked,1,2021-05-23 20:37:08.753593,
8,A,button_clicked,+,2021-05-23 20:37:09.432922,
8,A,button_clicked,1,2021-05-23 20:37:09.937345,
8,A,button_clicked,2,2021-05-23 20:37:10.393628,
8,A,button_clicked,+,2021-05-23 20:37:10.841687,
8,A,button_clicked,1,2021-05-23 20:37:11.457382,
8,A,button_clicked,3,2021-05-23 20:37:11.953450,
8,A,button_clicked,+,2021-05-23 20:37:12.449655,
8,A,button_clicked,1,2021-05-23 20:37:13.033903,
8,A,button_clicked,4,2021-05-23 20:37:13.337084,
8,A,button_clicked,+,2021-05-23 20:37:14.257189,
8,A,button_clicked,1,2021-05-23 20:37:14.841293,
8,A,button_clicked,5,2021-05-23 20:37:15.433832,
8,A,button_clicked,+,2021-05-23 20:37:16.097063,
8,A,button_clicked,1,2021-05-23 20:37:16.689566,
8,A,button_clicked,6,2021-05-23 20:37:17.329176,
8,A,button_clicked,+,2021-05-23 20:37:17.849297,
8,A,button_clicked,1,2021-05-23 20:37:18.505367,
8,A,button_clicked,7,2021-05-23 20:37:18.945315,
8,A,button_clicked,+,2021-05-23 20:37:19.715799,
8,A,button_clicked,1,2021-05-23 20:37:20.329709,
8,A,button_clicked,8,2021-05-23 20:37:20.778451,
8,A,button_clicked,+,2021-05-23 20:37:21.507139,
8,A,button_clicked,1,2021-05-23 20:37:21.993258,
8,A,button_clicked,9,2021-05-23 20:37:22.577071,
8,A,button_clicked,+,2021-05-23 20:37:23.081658,
8,A,button_clicked,2,2021-05-23 20:37:23.666232,
8,A,button_clicked,0,2021-05-23 20:37:24.193457,
8,A,button_clicked,=,2021-05-23 20:37:24.729461,27528.0
8,C,button_clicked,(,2021-05-23 20:37:45.578385,
8,C,button_clicked,3,2021-05-23 20:37:46.394604,
8,C,button_clicked,**,2021-05-23 20:37:47.009942,
8,C,button_clicked,2,2021-05-23 20:37:47.705441,
8,C,button_clicked,+,2021-05-23 20:37:48.305567,
8,C,button_clicked,4,2021-05-23 20:37:49.066322,
8,C,button_clicked,**,2021-05-23 20:37:49.682248,
8,C,button_clicked,2,2021-05-23 20:37:50.433100,
8,C,button_clicked,),2021-05-23 20:37:51.609214,
8,C,button_clicked,*,2021-05-23 20:37:52.209605,
8,C,button_clicked,1,2021-05-23 20:37:52.833159,
8,C,button_clicked,5,2021-05-23 20:37:53.297274,
8,C,button_clicked,.,2021-05-23 20:37:53.881385,
8,C,button_clicked,2,2021-05-23 20:37:54.290010,
8,C,button_clicked,=,2021-05-23 20:37:54.857532,9280.0
8,B,key_pressed,1,2021-05-23 20:38:40.161405,
8,B,key_pressed,+,2021-05-23 20:38:40.320742,
8,B,key_pressed,2,2021-05-23 20:38:40.536783,
8,B,key_pressed,+,2021-05-23 20:38:40.641051,
8,B,key_pressed,3,2021-05-23 20:38:40.880766,
8,B,key_pressed,+,2021-05-23 20:38:41.024794,
8,B,key_pressed,4,2021-05-23 20:38:41.264616,
8,B,key_pressed,+,2021-05-23 20:38:41.409019,
8,B,key_pressed,5,2021-05-23 20:38:41.632678,
8,B,key_pressed,+,2021-05-23 20:38:41.776798,
8,B,key_pressed,6,2021-05-23 20:38:42.080793,
8,B,key_pressed,+,2021-05-23 20:38:42.273077,
8,B,key_pressed,7,2021-05-23 20:38:42.728627,
8,B,key_pressed,+,2021-05-23 20:38:42.864725,
8,B,key_pressed,8,2021-05-23 20:38:43.144822,
8,B,key_pressed,+,2021-05-23 20:38:43.306203,
8,B,key_pressed,9,2021-05-23 20:38:43.536724,
8,B,key_pressed,+,2021-05-23 20:38:43.672952,
8,B,key_pressed,1,2021-05-23 20:38:44.201006,
8,B,key_pressed,0,2021-05-23 20:38:44.416598,
8,B,key_pressed,+,2021-05-23 20:38:44.560797,
8,B,key_pressed,1,2021-05-23 20:38:44.824624,
8,B,key_pressed,1,2021-05-23 20:38:45.024695,
8,B,key_pressed,+,2021-05-23 20:38:45.216647,
8,B,key_pressed,1,2021-05-23 20:38:45.440676,
8,B,key_pressed,2,2021-05-23 20:38:45.712613,
8,B,key_pressed,+,2021-05-23 20:38:45.857005,
8,B,key_pressed,1,2021-05-23 20:38:46.104761,
8,B,key_pressed,3,2021-05-23 20:38:46.296716,
8,B,key_pressed,+,2021-05-23 20:38:46.560452,
8,B,key_pressed,1,2021-05-23 20:38:46.752478,
8,B,key_pressed,4,2021-05-23 20:38:47.048408,
8,B,key_pressed,+,2021-05-23 20:38:47.184536,
8,B,key_pressed,1,2021-05-23 20:38:47.408558,
8,B,key_pressed,5,2021-05-23 20:38:47.608475,
8,B,key_pressed,+,2021-05-23 20:38:47.880475,
8,B,key_pressed,1,2021-05-23 20:38:48.096481,
8,B,key_pressed,6,2021-05-23 20:38:48.288341,
8,B,key_pressed,+,2021-05-23 20:38:48.568471,
8,B,key_pressed,1,2021-05-23 20:38:48.984622,
8,B,key_pressed,7,2021-05-23 20:38:49.384564,
8,B,key_pressed,+,2021-05-23 20:38:49.552932,
8,B,key_pressed,1,2021-05-23 20:38:49.792360,
8,B,key_pressed,8,2021-05-23 20:38:50.024734,
8,B,key_pressed,+,2021-05-23 20:38:50.272737,
8,B,key_pressed,1,2021-05-23 20:38:50.760768,
8,B,key_pressed,9,2021-05-23 20:38:50.928712,
8,B,key_pressed,+,2021-05-23 20:38:51.208756,
8,B,key_pressed,2,2021-05-23 20:38:51.496586,
8,B,key_pressed,0,2021-05-23 20:38:51.728744,
8,B,key_pressed,=,2021-05-23 20:38:51.865767,11705.0
8,D,key_pressed,(,2021-05-23 20:36:23.392809,
8,D,key_pressed,3,2021-05-23 20:36:24.600789,
8,D,key_pressed,**,2021-05-23 20:36:25.504527,
8,D,key_pressed,2,2021-05-23 20:36:25.872252,
8,D,key_pressed,+,2021-05-23 20:36:26.281692,
8,D,key_pressed,4,2021-05-23 20:36:26.728230,
8,D,key_pressed,**,2021-05-23 20:36:27.208560,
8,D,key_pressed,2,2021-05-23 20:36:27.576408,
8,D,key_pressed,),2021-05-23 20:36:28.472549,
8,D,key_pressed,*,2021-05-23 20:36:29.809205,
8,D,key_pressed,1,2021-05-23 20:36:30.752416,
8,D,key_pressed,5,2021-05-23 20:36:31.164468,
8,D,key_pressed,.,2021-05-23 20:36:31.528670,
8,D,key_pressed,2,2021-05-23 20:36:31.848382,
8,D,key_pressed,=,2021-05-23 20:36:32.089136,8696.0
9,A,button_clicked,1,2021-05-23 19:32:51.932673,
9,A,button_clicked,+,2021-05-23 19:32:52.967186,
9,A,button_clicked,2,2021-05-23 19:32:53.672581,
9,A,button_clicked,+,2021-05-23 19:32:54.320735,
9,A,button_clicked,3,2021-05-23 19:32:54.800141,
9,A,button_clicked,+,2021-05-23 19:32:55.399893,
9,A,button_clicked,4,2021-05-23 19:32:56.111429,
9,A,button_clicked,+,2021-05-23 19:32:57.072507,
9,A,button_clicked,5,2021-05-23 19:32:57.777699,
9,A,button_clicked,+,2021-05-23 19:32:58.335899,
9,A,button_clicked,6,2021-05-23 19:32:58.900562,
9,A,button_clicked,+,2021-05-23 19:32:59.672273,
9,A,button_clicked,7,2021-05-23 19:33:00.511834,
9,A,button_clicked,+,2021-05-23 19:33:01.320378,
9,A,button_clicked,8,2021-05-23 19:33:02.304319,
9,A,button_clicked,+,2021-05-23 19:33:03.016064,
9,A,button_clicked,9,2021-05-23 19:33:03.673221,
9,A,button_clicked,+,2021-05-23 19:33:04.768266,
9,A,button_clicked,1,2021-05-23 19:33:05.864590,
9,A,button_clicked,0,2021-05-23 19:33:06.504014,
9,A,button_clicked,+,2021-05-23 19:33:07.164639,
9,A,button_clicked,1,2021-05-23 19:33:07.884828,
9,A,button_clicked,1,2021-05-23 19:33:08.152058,
9,A,button_clicked,+,2021-05-23 19:33:08.799977,
9,A,button_clicked,1,2021-05-23 19:33:09.511490,
9,A,button_clicked,2,2021-05-23 19:33:09.868812,
9,A,button_clicked,+,2021-05-23 19:33:10.592463,
9,A,button_clicked,1,2021-05-23 19:33:11.360646,
9,A,button_clicked,3,2021-05-23 19:33:12.064426,
9,A,button_clicked,+,2021-05-23 19:33:12.727665,
9,A,button_clicked,1,2021-05-23 19:33:13.447275,
9,A,button_clicked,4,2021-05-23 19:33:14.032026,
9,A,button_clicked,+,2021-05-23 19:33:15.072438,
9,A,button_clicked,1,2021-05-23 19:33:15.852539,
9,A,button_clicked,5,2021-05-23 19:33:16.440310,
9,A,button_clicked,+,2021-05-23 19:33:17.512032,
9,A,button_clicked,1,2021-05-23 19:33:18.272201,
9,A,button_clicked,6,2021-05-23 19:33:19.032079,
9,A,button_clicked,+,2021-05-23 19:33:19.705258,
9,A,button_clicked,1,2021-05-23 19:33:20.504641,
9,A,button_clicked,7,2021-05-23 19:33:21.152026,
9,A,button_clicked,+,2021-05-23 19:33:22.128141,
9,A,button_clicked,1,2021-05-23 19:33:22.957457,
9,A,button_clicked,8,2021-05-23 19:33:23.607523,
9,A,button_clicked,+,2021-05-23 19:33:24.356525,
9,A,button_clicked,1,2021-05-23 19:33:24.965487,
9,A,button_clicked,9,2021-05-23 19:33:25.663831,
9,A,button_clicked,+,2021-05-23 19:33:26.247792,
9,A,button_clicked,2,2021-05-23 19:33:27.088182,
9,A,button_clicked,0,2021-05-23 19:33:27.751809,
9,A,button_clicked,=,2021-05-23 19:33:29.109005,37176.0
9,C,button_clicked,(,2021-05-23 19:36:29.064435,
9,C,button_clicked,3,2021-05-23 19:36:29.837552,
9,C,button_clicked,**,2021-05-23 19:36:30.470826,
9,C,button_clicked,2,2021-05-23 19:36:31.521366,
9,C,button_clicked,+,2021-05-23 19:36:32.414534,
9,C,button_clicked,4,2021-05-23 19:36:33.240731,
9,C,button_clicked,**,2021-05-23 19:36:34.047241,
9,C,button_clicked,2,2021-05-23 19:36:34.925988,
9,C,button_clicked,),2021-05-23 19:36:35.877078,
9,C,button_clicked,*,2021-05-23 19:36:36.718851,
9,C,button_clicked,1,2021-05-23 19:36:37.559215,
9,C,button_clicked,5,2021-05-23 19:36:38.295402,
9,C,button_clicked,.,2021-05-23 19:36:39.171578,
9,C,button_clicked,2,2021-05-23 19:36:39.614840,
9,C,button_clicked,=,2021-05-23 19:36:40.534515,11471.0
9,B,key_pressed,1,2021-05-23 19:34:15.924405,
9,B,key_pressed,+,2021-05-23 19:34:16.302741,
9,B,key_pressed,2,2021-05-23 19:34:16.655492,
9,B,key_pressed,+,2021-05-23 19:34:16.940496,
9,B,key_pressed,3,2021-05-23 19:34:17.391219,
9,B,key_pressed,+,2021-05-23 19:34:17.654566,
9,B,key_pressed,4,2021-05-23 19:34:18.046566,
9,B,key_pressed,+,2021-05-23 19:34:18.406404,
9,B,key_pressed,5,2021-05-23 19:34:18.750227,
9,B,key_pressed,+,2021-05-23 19:34:19.063175,
9,B,key_pressed,6,2021-05-23 19:34:19.380658,
9,B,key_pressed,+,2021-05-23 19:34:19.694557,
9,B,key_pressed,7,2021-05-23 19:34:20.071321,
9,B,key_pressed,+,2021-05-23 19:34:20.462499,
9,B,key_pressed,8,2021-05-23 19:34:20.750459,
9,B,key_pressed,+,2021-05-23 19:34:21.046636,
9,B,key_pressed,9,2021-05-23 19:34:21.318528,
9,B,key_pressed,+,2021-05-23 19:34:21.622643,
9,B,key_pressed,1,2021-05-23 19:34:21.957912,
9,B,key_pressed,0,2021-05-23 19:34:22.166617,
9,B,key_pressed,+,2021-05-23 19:34:22.470542,
9,B,key_pressed,1,2021-05-23 19:34:22.814025,
9,B,key_pressed,1,2021-05-23 19:34:23.030319,
9,B,key_pressed,+,2021-05-23 19:34:23.350643,
9,B,key_pressed,1,2021-05-23 19:34:23.686557,
9,B,key_pressed,2,2021-05-23 19:34:23.909229,
9,B,key_pressed,+,2021-05-23 19:34:24.198335,
9,B,key_pressed,1,2021-05-23 19:34:24.742531,
9,B,key_pressed,3,2021-05-23 19:34:24.990593,
9,B,key_pressed,+,2021-05-23 19:34:25.238446,
9,B,key_pressed,1,2021-05-23 19:34:25.646080,
9,B,key_pressed,4,2021-05-23 19:34:25.860366,
9,B,key_pressed,+,2021-05-23 19:34:26.158747,
9,B,key_pressed,1,2021-05-23 19:34:26.542577,
9,B,key_pressed,5,2021-05-23 19:34:26.774611,
9,B,key_pressed,+,2021-05-23 19:34:27.048373,
9,B,key_pressed,1,2021-05-23 19:34:27.406906,
9,B,key_pressed,6,2021-05-23 19:34:27.655240,
9,B,key_pressed,+,2021-05-23 19:34:27.915866,
9,B,key_pressed,1,2021-05-23 19:34:28.287170,
9,B,key_pressed,7,2021-05-23 19:34:28.534068,
9,B,key_pressed,+,2021-05-23 19:34:28.822555,
9,B,key_pressed,1,2021-05-23 19:34:29.142380,
9,B,key_pressed,8,2021-05-23 19:34:29.397922,
9,B,key_pressed,+,2021-05-23 19:34:29.670157,
9,B,key_pressed,1,2021-05-23 19:34:29.949804,
9,B,key_pressed,9,2021-05-23 19:34:30.214067,
9,B,key_pressed,+,2021-05-23 19:34:30.478013,
9,B,key_pressed,2,2021-05-23 19:34:30.782234,
9,B,key_pressed,0,2021-05-23 19:34:31.046661,
9,B,key_pressed,=,2021-05-23 19:34:31.406083,15482.0
9,D,key_pressed,(,2021-05-23 19:35:46.118311,
9,D,key_pressed,3,2021-05-23 19:35:46.686064,
9,D,key_pressed,**,2021-05-23 19:35:46.967264,
9,D,key_pressed,2,2021-05-23 19:35:47.254262,
9,D,key_pressed,+,2021-05-23 19:35:48.757770,
9,D,key_pressed,4,2021-05-23 19:35:49.181810,
9,D,key_pressed,**,2021-05-23 19:35:49.677867,
9,D,key_pressed,2,2021-05-23 19:35:49.916220,
9,D,key_pressed,),2021-05-23 19:35:51.070165,
9,D,key_pressed,*,2021-05-23 19:35:51.694103,
9,D,key_pressed,1,2021-05-23 19:35:52.445832,
9,D,key_pressed,5,2021-05-23 19:35:52.806384,
9,D,key_pressed,.,2021-05-23 19:35:53.437559,
9,D,key_pressed,2,2021-05-23 19:35:54.867722,
9,D,key_pressed,=,2021-05-23 19:35:55.166047,9048.0
10,A,button_clicked,1,2021-05-23 19:40:06.154754,
10,A,button_clicked,+,2021-05-23 19:40:07.483358,
10,A,button_clicked,2,2021-05-23 19:40:08.149613,
10,A,button_clicked,+,2021-05-23 19:40:08.796861,
10,A,button_clicked,3,2021-05-23 19:40:09.281779,
10,A,button_clicked,+,2021-05-23 19:40:09.858217,
10,A,button_clicked,4,2021-05-23 19:40:10.701275,
10,A,button_clicked,+,2021-05-23 19:40:11.533072,
10,A,button_clicked,5,2021-05-23 19:40:13.172893,
10,A,button_clicked,+,2021-05-23 19:40:13.741595,
10,A,button_clicked,6,2021-05-23 19:40:14.532543,
10,A,button_clicked,+,2021-05-23 19:40:15.196463,
10,A,button_clicked,7,2021-05-23 19:40:16.220628,
10,A,button_clicked,+,2021-05-23 19:40:16.819533,
10,A,button_clicked,8,2021-05-23 19:40:17.356367,
10,A,button_clicked,9,2021-05-23 19:40:18.789007,
10,A,button_clicked,+,2021-05-23 19:40:19.386522,
10,A,button_clicked,1,2021-05-23 19:40:20.212987,
10,A,button_clicked,0,2021-05-23 19:40:20.581096,
10,A,button_clicked,+,2021-05-23 19:40:21.261591,
10,A,button_clicked,1,2021-05-23 19:40:22.149520,
10,A,button_clicked,1,2021-05-23 19:40:22.340637,
10,A,button_clicked,+,2021-05-23 19:40:22.949516,
10,A,button_clicked,1,2021-05-23 19:40:24.181573,
10,A,button_clicked,2,2021-05-23 19:40:24.549138,
10,A,button_clicked,+,2021-05-23 19:40:25.171423,
10,A,button_clicked,1,2021-05-23 19:40:25.743160,
10,A,button_clicked,3,2021-05-23 19:40:26.229631,
10,A,button_clicked,+,2021-05-23 19:40:26.668889,
10,A,button_clicked,1,2021-05-23 19:40:27.436914,
10,A,button_clicked,4,2021-05-23 19:40:27.849817,
10,A,button_clicked,+,2021-05-23 19:40:28.910049,
10,A,button_clicked,1,2021-05-23 19:40:29.889649,
10,A,button_clicked,5,2021-05-23 19:40:30.340494,
10,A,button_clicked,+,2021-05-23 19:40:30.892828,
10,A,button_clicked,1,2021-05-23 19:40:31.660936,
10,A,button_clicked,6,2021-05-23 19:40:32.620974,
10,A,button_clicked,+,2021-05-23 19:40:33.548512,
10,A,button_clicked,1,2021-05-23 19:40:34.141560,
10,A,button_clicked,7,2021-05-23 19:40:34.581379,
10,A,button_clicked,+,2021-05-23 19:40:35.252763,
10,A,button_clicked,1,2021-05-23 19:40:36.051958,
10,A,button_clicked,8,2021-05-23 19:40:36.949605,
10,A,button_clicked,+,2021-05-23 19:40:37.789330,
10,A,button_clicked,1,2021-05-23 19:40:38.485503,
10,A,button_clicked,9,2021-05-23 19:40:39.213285,
10,A,button_clicked,+,2021-05-23 19:40:40.444912,
10,A,button_clicked,2,2021-05-23 19:40:41.132857,
10,A,button_clicked,0,2021-05-23 19:40:41.749125,
10,A,button_clicked,=,2021-05-23 19:40:42.405162,36250.0
10,C,button_clicked,(,2021-05-23 19:39:32.933686,
10,C,button_clicked,3,2021-05-23 19:39:33.725051,
10,C,button_clicked,**,2021-05-23 19:39:34.173869,
10,C,button_clicked,2,2021-05-23 19:39:35.118448,
10,C,button_clicked,+,2021-05-23 19:39:35.925790,
10,C,button_clicked,4,2021-05-23 19:39:36.956337,
10,C,button_clicked,**,2021-05-23 19:39:37.989153,
10,C,button_clicked,2,2021-05-23 19:39:38.677181,
10,C,button_clicked,),2021-05-23 19:39:39.533120,
10,C,button_clicked,*,2021-05-23 19:39:40.237393,
10,C,button_clicked,1,2021-05-23 19:39:41.293578,
10,C,button_clicked,5,2021-05-23 19:39:41.668731,
10,C,button_clicked,.,2021-05-23 19:39:42.270348,
10,C,button_clicked,2,2021-05-23 19:39:42.821703,
10,C,button_clicked,=,2021-05-23 19:39:43.834186,10900.0
10,B,key_pressed,1,2021-05-23 19:38:41.405342,
10,B,key_pressed,+,2021-05-23 19:38:41.660669,
10,B,key_pressed,2,2021-05-23 19:38:41.925031,
10,B,key_pressed,+,2021-05-23 19:38:42.180891,
10,B,key_pressed,3,2021-05-23 19:38:42.444581,
10,B,key_pressed,+,2021-05-23 19:38:42.676857,
10,B,key_pressed,4,2021-05-23 19:38:42.979241,
10,B,key_pressed,+,2021-05-23 19:38:43.250339,
10,B,key_pressed,5,2021-05-23 19:38:43.508949,
10,B,key_pressed,+,2021-05-23 19:38:43.780365,
10,B,key_pressed,6,2021-05-23 19:38:44.116666,
10,B,key_pressed,+,2021-05-23 19:38:44.372444,
10,B,key_pressed,7,2021-05-23 19:38:44.708430,
10,B,key_pressed,+,2021-05-23 19:38:44.972906,
10,B,key_pressed,8,2021-05-23 19:38:45.228776,
10,B,key_pressed,+,2021-05-23 19:38:45.508546,
10,B,key_pressed,9,2021-05-23 19:38:45.830653,
10,B,key_pressed,+,2021-05-23 19:38:46.140382,
10,B,key_pressed,1,2021-05-23 19:38:46.508524,
10,B,key_pressed,0,2021-05-23 19:38:46.692423,
10,B,key_pressed,+,2021-05-23 19:38:46.941296,
10,B,key_pressed,1,2021-05-23 19:38:47.244612,
10,B,key_pressed,1,2021-05-23 19:38:47.404397,
10,B,key_pressed,+,2021-05-23 19:38:47.668506,
10,B,key_pressed,1,2021-05-23 19:38:47.956556,
10,B,key_pressed,2,2021-05-23 19:38:48.164907,
10,B,key_pressed,+,2021-05-23 19:38:48.403279,
10,B,key_pressed,1,2021-05-23 19:38:48.732893,
10,B,key_pressed,3,2021-05-23 19:38:48.956575,
10,B,key_pressed,+,2021-05-23 19:38:49.172737,
10,B,key_pressed,1,2021-05-23 19:38:49.597148,
10,B,key_pressed,4,2021-05-23 19:38:49.796699,
10,B,key_pressed,+,2021-05-23 19:38:50.068689,
10,B,key_pressed,1,2021-05-23 19:38:50.356421,
10,B,key_pressed,5,2021-05-23 19:38:50.580572,
10,B,key_pressed,+,2021-05-23 19:38:50.812425,
10,B,key_pressed,1,2021-05-23 19:38:51.116488,
10,B,key_pressed,6,2021-05-23 19:38:51.340504,
10,B,key_pressed,+,2021-05-23 19:38:51.564376,
10,B,key_pressed,1,2021-05-23 19:38:51.884347,
10,B,key_pressed,7,2021-05-23 19:38:52.109154,
10,B,key_pressed,+,2021-05-23 19:38:52.348627,
10,B,key_pressed,1,2021-05-23 19:38:52.644781,
10,B,key_pressed,8,2021-05-23 19:38:52.866707,
10,B,key_pressed,+,2021-05-23 19:38:53.276600,
10,B,key_pressed,1,2021-05-23 19:38:53.620570,
10,B,key_pressed,9,2021-05-23 19:38:53.842042,
10,B,key_pressed,+,2021-05-23 19:38:54.108549,
10,B,key_pressed,2,2021-05-23 19:38:54.460723,
10,B,key_pressed,0,2021-05-23 19:38:54.668269,
10,B,key_pressed,=,2021-05-23 19:38:55.060765,13656.0
10,D,key_pressed,(,2021-05-23 19:41:38.260303,
10,D,key_pressed,3,2021-05-23 19:41:38.761860,
10,D,key_pressed,**,2021-05-23 19:41:39.131548,
10,D,key_pressed,2,2021-05-23 19:41:39.507782,
10,D,key_pressed,+,2021-05-23 19:41:40.571644,
10,D,key_pressed,4,2021-05-23 19:41:41.548105,
10,D,key_pressed,**,2021-05-23 19:41:41.979951,
10,D,key_pressed,2,2021-05-23 19:41:42.219275,
10,D,key_pressed,),2021-05-23 19:41:42.980805,
10,D,key_pressed,*,2021-05-23 19:41:45.003131,
10,D,key_pressed,1,2021-05-23 19:41:45.627276,
10,D,key_pressed,5,2021-05-23 19:41:46.123558,
10,D,key_pressed,.,2021-05-23 19:41:46.467651,
10,D,key_pressed,2,2021-05-23 19:41:46.891324,
10,D,key_pressed,=,2021-05-23 19:41:47.251498,8991.0
11,A,button_clicked,1,2021-05-23 19:44:47.547320,
11,A,button_clicked,+,2021-05-23 19:44:48.275000,
11,A,button_clicked,2,2021-05-23 19:44:48.987731,
11,A,button_clicked,+,2021-05-23 19:44:49.755509,
11,A,button_clicked,3,2021-05-23 19:44:51.146733,
11,A,button_clicked,+,2021-05-23 19:44:51.801106,
11,A,button_clicked,4,2021-05-23 19:44:52.643822,
11,A,button_clicked,+,2021-05-23 19:44:53.291180,
11,A,button_clicked,5,2021-05-23 19:44:53.751807,
11,A,button_clicked,+,2021-05-23 19:44:54.531260,
11,A,button_clicked,6,2021-05-23 19:44:54.994488,
11,A,button_clicked,+,2021-05-23 19:44:55.466514,
11,A,button_clicked,7,2021-05-23 19:44:56.259518,
11,A,button_clicked,+,2021-05-23 19:44:56.963688,
11,A,button_clicked,8,2021-05-23 19:44:57.587044,
11,A,button_clicked,+,2021-05-23 19:44:58.507524,
11,A,button_clicked,9,2021-05-23 19:44:59.360356,
11,A,button_clicked,+,2021-05-23 19:44:59.971234,
11,A,button_clicked,1,2021-05-23 19:45:00.587400,
11,A,button_clicked,0,2021-05-23 19:45:00.993116,
11,A,button_clicked,+,2021-05-23 19:45:01.753963,
11,A,button_clicked,1,2021-05-23 19:45:02.499262,
11,A,button_clicked,1,2021-05-23 19:45:02.747122,
11,A,button_clicked,+,2021-05-23 19:45:03.467392,
11,A,button_clicked,1,2021-05-23 19:45:04.155450,
11,A,button_clicked,2,2021-05-23 19:45:04.507515,
11,A,button_clicked,+,2021-05-23 19:45:05.130601,
11,A,button_clicked,1,2021-05-23 19:45:05.872826,
11,A,button_clicked,3,2021-05-23 19:45:06.475800,
11,A,button_clicked,+,2021-05-23 19:45:06.939010,
11,A,button_clicked,1,2021-05-23 19:45:07.667272,
11,A,button_clicked,4,2021-05-23 19:45:08.267206,
11,A,button_clicked,+,2021-05-23 19:45:09.138664,
11,A,button_clicked,1,2021-05-23 19:45:09.778694,
11,A,button_clicked,5,2021-05-23 19:45:10.307413,
11,A,button_clicked,+,2021-05-23 19:45:10.866604,
11,A,button_clicked,1,2021-05-23 19:45:11.508490,
11,A,button_clicked,6,2021-05-23 19:45:12.194894,
11,A,button_clicked,+,2021-05-23 19:45:12.691379,
11,A,button_clicked,1,2021-05-23 19:45:13.531255,
11,A,button_clicked,7,2021-05-23 19:45:14.299187,
11,A,button_clicked,+,2021-05-23 19:45:15.107435,
11,A,button_clicked,1,2021-05-23 19:45:15.628071,
11,A,button_clicked,8,2021-05-23 19:45:16.107656,
11,A,button_clicked,+,2021-05-23 19:45:16.715375,
11,A,button_clicked,1,2021-05-23 19:45:17.571388,
11,A,button_clicked,9,2021-05-23 19:45:18.115335,
11,A,button_clicked,+,2021-05-23 19:45:18.827900,
11,A,button_clicked,2,2021-05-23 19:45:19.384281,
11,A,button_clicked,0,2021-05-23 19:45:19.882685,
11,A,button_clicked,=,2021-05-23 19:45:20.635055,33088.0
11,C,button_clicked,(,2021-05-23 19:42:49.948620,
11,C,button_clicked,3,2021-05-23 19:42:50.916484,
11,C,button_clicked,**,2021-05-23 19:42:51.644444,
11,C,button_clicked,2,2021-05-23 19:42:52.475907,
11,C,button_clicked,+,2021-05-23 19:42:53.082546,
11,C,button_clicked,4,2021-05-23 19:42:54.004333,
11,C,button_clicked,**,2021-05-23 19:42:54.917014,
11,C,button_clicked,2,2021-05-23 19:42:55.563944,
11,C,button_clicked,),2021-05-23 19:42:56.620371,
11,C,button_clicked,*,2021-05-23 19:42:57.340991,
11,C,button_clicked,1,2021-05-23 19:42:58.652852,
11,C,button_clicked,5,2021-05-23 19:42:59.107285,
11,C,button_clicked,.,2021-05-23 19:42:59.732161,
11,C,button_clicked,2,2021-05-23 19:43:00.395603,
11,C,button_clicked,=,2021-05-23 19:43:00.924326,10975.0
11,B,key_pressed,1,2021-05-23 19:44:08.531795,
11,B,key_pressed,+,2021-05-23 19:44:08.810982,
11,B,key_pressed,2,2021-05-23 19:44:09.089334,
11,B,key_pressed,+,2021-05-23 19:44:09.351881,
11,B,key_pressed,3,2021-05-23 19:44:09.618260,
11,B,key_pressed,+,2021-05-23 19:44:09.874198,
11,B,key_pressed,4,2021-05-23 19:44:10.162658,
11,B,key_pressed,+,2021-05-23 19:44:10.418525,
11,B,key_pressed,5,2021-05-23 19:44:10.674355,
11,B,key_pressed,+,2021-05-23 19:44:10.946186,
11,B,key_pressed,6,2021-05-23 19:44:11.203146,
11,B,key_pressed,+,2021-05-23 19:44:11.450272,
11,B,key_pressed,7,2021-05-23 19:44:11.754226,
11,B,key_pressed,+,2021-05-23 19:44:12.042675,
